Titel	UBVU-ID	zoomnr	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path	page type
XP.05092_010c* (OT)	2,18E+11	VUA005000001_0627_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/666	666	667.jpg	/bis/image/667.jpg	1
XP.05092_010d* (OT)	2,18E+11	VUA005000001_0628_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/667	667	668.jpg	/bis/image/668.jpg	1
XP.05092_011* (OT)	2,18E+11	VUA005000001_0629_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/668	668	669.jpg	/bis/image/669.jpg	1
XP.05092_012* (OT)	2,18E+11	VUA005000001_0630_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/669	669	670.jpg	/bis/image/670.jpg	1
XP.05092_front-ispice_r (NT)	2,18E+11	VUA005000001_0631_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/670	670	671.jpg	/bis/image/671.jpg	1
XP.05092_front-ispice_v (NT)	2,18E+11	VUA005000001_0632_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/671	671	672.jpg	/bis/image/672.jpg	1
XP.05092_titelblad_r (NT)	2,18E+11	VUA005000001_0633_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/672	672	673.jpg	/bis/image/673.jpg	1
XP.05092_titelblad_v (NT)	2,18E+11	VUA005000001_0634_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/673	673	674.jpg	/bis/image/674.jpg	1
XP.05092_opdracht_r (NT)	2,18E+11	VUA005000001_0635_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/674	674	675.jpg	/bis/image/675.jpg	1
XP.05092_opdracht_v (NT)	2,18E+11	VUA005000001_0636_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/675	675	676.jpg	/bis/image/676.jpg	1
XP.05092_002a (NT)	2,18E+11	VUA005000001_0637_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/676	676	677.jpg	/bis/image/677.jpg	1
XP.05092_002b (NT)	2,18E+11	VUA005000001_0638_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/677	677	678.jpg	/bis/image/678.jpg	1
XP.05092_003 (NT)	2,18E+11	VUA005000001_0639_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/678	678	679.jpg	/bis/image/679.jpg	1
XP.05092_004 (NT)	2,18E+11	VUA005000001_0640_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/679	679	680.jpg	/bis/image/680.jpg	1
XP.05092_005 (NT)	2,18E+11	VUA005000001_0641_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/680	680	681.jpg	/bis/image/681.jpg	1
XP.05092_006 (NT)	2,18E+11	VUA005000001_0642_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/681	681	682.jpg	/bis/image/682.jpg	1
XP.05092_007 (NT)	2,18E+11	VUA005000001_0643_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/682	682	683.jpg	/bis/image/683.jpg	1
XP.05092_008 (NT)	2,18E+11	VUA005000001_0644_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/683	683	684.jpg	/bis/image/684.jpg	1
XP.05092_009 (NT)	2,18E+11	VUA005000001_0645_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/684	684	685.jpg	/bis/image/685.jpg	1
XP.05092_010 (NT)	2,18E+11	VUA005000001_0646_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/685	685	686.jpg	/bis/image/686.jpg	1
XP.05092_010a (NT)	2,18E+11	VUA005000001_0647_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/686	686	687.jpg	/bis/image/687.jpg	1
XP.05092_010b (NT)	2,18E+11	VUA005000001_0648_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/687	687	688.jpg	/bis/image/688.jpg	1
XP.05092_011 (NT)	2,18E+11	VUA005000001_0649_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/688	688	689.jpg	/bis/image/689.jpg	1
XP.05092_012 (NT)	2,18E+11	VUA005000001_0650_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/689	689	690.jpg	/bis/image/690.jpg	1
XP.05092_012a (NT)	2,18E+11	VUA005000001_0651_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/690	690	691.jpg	/bis/image/691.jpg	1
XP.05092_012b (NT)	2,18E+11	VUA005000001_0652_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/691	691	692.jpg	/bis/image/692.jpg	1
XP.05092_013 (NT)	2,18E+11	VUA005000001_0653_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/692	692	693.jpg	/bis/image/693.jpg	1
XP.05092_014 (NT)	2,18E+11	VUA005000001_0654_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/693	693	694.jpg	/bis/image/694.jpg	1
XP.05092_015 (NT)	2,18E+11	VUA005000001_0655_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/694	694	695.jpg	/bis/image/695.jpg	1
XP.05092_016 (NT)	2,18E+11	VUA005000001_0656_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/695	695	696.jpg	/bis/image/696.jpg	1
XP.05092_016a (NT)	2,18E+11	VUA005000001_0657_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/696	696	697.jpg	/bis/image/697.jpg	1
XP.05092_016b (NT)	2,18E+11	VUA005000001_0658_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/697	697	698.jpg	/bis/image/698.jpg	1
XP.05092_017 (NT)	2,18E+11	VUA005000001_0659_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/698	698	699.jpg	/bis/image/699.jpg	1
XP.05092_ 018 (NT)	2,18E+11	VUA005000001_0660_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/699	699	700.jpg	/bis/image/700.jpg	1
XP.05092_019 (NT)	2,18E+11	VUA005000001_0661_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/700	700	701.jpg	/bis/image/701.jpg	1
XP.05092_020 (NT)	2,18E+11	VUA005000001_0662_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/701	701	702.jpg	/bis/image/702.jpg	1
XP.05092_020a (NT)	2,18E+11	VUA005000001_0663_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/702	702	703.jpg	/bis/image/703.jpg	1
XP.05092_020b (NT)	2,18E+11	VUA005000001_0664_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/703	703	704.jpg	/bis/image/704.jpg	1
XP.05092_020c (NT)	2,18E+11	VUA005000001_0665_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/704	704	705.jpg	/bis/image/705.jpg	1
XP.05092_020d (NT)	2,18E+11	VUA005000001_0666_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/705	705	706.jpg	/bis/image/706.jpg	1
XP.05092_021 (NT)	2,18E+11	VUA005000001_0667_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/706	706	707.jpg	/bis/image/707.jpg	1
XP.05092_022 (NT)	2,18E+11	VUA005000001_0668_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/707	707	708.jpg	/bis/image/708.jpg	1
XP.05092_023 (NT)	2,18E+11	VUA005000001_0669_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/708	708	709.jpg	/bis/image/709.jpg	1
XP.05092_024 (NT)	2,18E+11	VUA005000001_0670_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/709	709	710.jpg	/bis/image/710.jpg	1
XP.05092_024a (NT)	2,18E+11	VUA005000001_0671_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/710	710	711.jpg	/bis/image/711.jpg	1
XP.05092_024b (NT)	2,18E+11	VUA005000001_0672_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/711	711	712.jpg	/bis/image/712.jpg	1
XP.05092_025 (NT)	2,18E+11	VUA005000001_0673_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/712	712	713.jpg	/bis/image/713.jpg	1
XP.05092_ 026 (NT)	2,18E+11	VUA005000001_0674_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/713	713	714.jpg	/bis/image/714.jpg	1
XP.05092_026a (NT)	2,18E+11	VUA005000001_0675_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/714	714	715.jpg	/bis/image/715.jpg	1
XP.05092_026b (NT)	2,18E+11	VUA005000001_0676_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/715	715	716.jpg	/bis/image/716.jpg	1
XP.05092_027 (NT)	2,18E+11	VUA005000001_0677_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/716	716	717.jpg	/bis/image/717.jpg	1
XP.05092_028 (NT)	2,18E+11	VUA005000001_0678_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/717	717	718.jpg	/bis/image/718.jpg	1
XP.05092_028a (NT)	2,18E+11	VUA005000001_0679_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/718	718	719.jpg	/bis/image/719.jpg	1
XP.05092_028b (NT)	2,18E+11	VUA005000001_0680_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/719	719	720.jpg	/bis/image/720.jpg	1
XP.05092_029 (NT)	2,18E+11	VUA005000001_0681_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/720	720	721.jpg	/bis/image/721.jpg	1
XP.05092_030 (NT)	2,18E+11	VUA005000001_0682_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/721	721	722.jpg	/bis/image/722.jpg	1
XP.05092_030a (NT)	2,18E+11	VUA005000001_0683_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/722	722	723.jpg	/bis/image/723.jpg	1
XP.05092_030b (NT)	2,18E+11	VUA005000001_0684_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/723	723	724.jpg	/bis/image/724.jpg	1
XP.05092_031 (NT)	2,18E+11	VUA005000001_0685_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/724	724	725.jpg	/bis/image/725.jpg	1
XP.05092_032 (NT)	2,18E+11	VUA005000001_0686_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/725	725	726.jpg	/bis/image/726.jpg	1
XP.05092_032a (NT)	2,18E+11	VUA005000001_0687_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/726	726	727.jpg	/bis/image/727.jpg	1
XP.05092_032b (NT)	2,18E+11	VUA005000001_0688_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/727	727	728.jpg	/bis/image/728.jpg	1
XP.05092_033 (NT)	2,18E+11	VUA005000001_0689_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/728	728	729.jpg	/bis/image/729.jpg	1
XP.05092_034 (NT)	2,18E+11	VUA005000001_0690_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/729	729	730.jpg	/bis/image/730.jpg	1
XP.05092_034a (NT)	2,18E+11	VUA005000001_0691_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/730	730	731.jpg	/bis/image/731.jpg	1
XP.05092_034b (NT)	2,18E+11	VUA005000001_0692_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/731	731	732.jpg	/bis/image/732.jpg	1
XP.05092_034c (NT)	2,18E+11	VUA005000001_0693_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/732	732	733.jpg	/bis/image/733.jpg	1
XP.05092_034d (NT)	2,18E+11	VUA005000001_0694_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/733	733	734.jpg	/bis/image/734.jpg	1
XP.05092_035 (NT)	2,18E+11	VUA005000001_0695_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/734	734	735.jpg	/bis/image/735.jpg	1
XP.05092_036 (NT)	2,18E+11	VUA005000001_0696_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/735	735	736.jpg	/bis/image/736.jpg	1
XP.05092_036a (NT)	2,18E+11	VUA005000001_0697_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/736	736	737.jpg	/bis/image/737.jpg	1
XP.05092_036b (NT)	2,18E+11	VUA005000001_0698_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/737	737	738.jpg	/bis/image/738.jpg	1
XP.05092_037 (NT)	2,18E+11	VUA005000001_0699_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/738	738	739.jpg	/bis/image/739.jpg	1
XP.05092_038 (NT)	2,18E+11	VUA005000001_0700_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/739	739	740.jpg	/bis/image/740.jpg	1
XP.05092_038a (NT)	2,18E+11	VUA005000001_0701_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/740	740	741.jpg	/bis/image/741.jpg	1
XP.05092_038b (NT)	2,18E+11	VUA005000001_0702_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/741	741	742.jpg	/bis/image/742.jpg	1
XP.05092_039 (NT)	2,18E+11	VUA005000001_0703_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/742	742	743.jpg	/bis/image/743.jpg	1
XP.05092_040 (NT)	2,18E+11	VUA005000001_0704_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/743	743	744.jpg	/bis/image/744.jpg	1
XP.05092_040a (NT)	2,18E+11	VUA005000001_0705_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/744	744	745.jpg	/bis/image/745.jpg	1
XP.05092_040b (NT)	2,18E+11	VUA005000001_0706_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/745	745	746.jpg	/bis/image/746.jpg	1
XP.05092_041 (NT)	2,18E+11	VUA005000001_0707_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/746	746	747.jpg	/bis/image/747.jpg	1
XP.05092_042 (NT)	2,18E+11	VUA005000001_0708_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/747	747	748.jpg	/bis/image/748.jpg	1
XP.05092_042a (NT)	2,18E+11	VUA005000001_0709_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/748	748	749.jpg	/bis/image/749.jpg	1
XP.05092_042b (NT)	2,18E+11	VUA005000001_0710_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/749	749	750.jpg	/bis/image/750.jpg	1
XP.05092_043 (NT)	2,18E+11	VUA005000001_0711_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/750	750	751.jpg	/bis/image/751.jpg	1
XP.05092_044 (NT)	2,18E+11	VUA005000001_0712_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/751	751	752.jpg	/bis/image/752.jpg	1
XP.05092_044a (NT)	2,18E+11	VUA005000001_0713_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/752	752	753.jpg	/bis/image/753.jpg	1
XP.05092_044b (NT)	2,18E+11	VUA005000001_0714_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/753	753	754.jpg	/bis/image/754.jpg	1
XP.05092_045 (NT)	2,18E+11	VUA005000001_0715_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/754	754	755.jpg	/bis/image/755.jpg	1
XP.05092_046 (NT)	2,18E+11	VUA005000001_0716_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/755	755	756.jpg	/bis/image/756.jpg	1
XP.05092_047 (NT)	2,18E+11	VUA005000001_0717_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/756	756	757.jpg	/bis/image/757.jpg	1
XP.05092_048 (NT)	2,18E+11	VUA005000001_0718_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/757	757	758.jpg	/bis/image/758.jpg	1
XP.05092_048a (NT)	2,18E+11	VUA005000001_0719_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/758	758	759.jpg	/bis/image/759.jpg	1
XP.05092_048b (NT)	2,18E+11	VUA005000001_0720_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/759	759	760.jpg	/bis/image/760.jpg	1
XP.05092_048c (NT)	2,18E+11	VUA005000001_0721_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/760	760	761.jpg	/bis/image/761.jpg	1
XP.05092_048d (NT)	2,18E+11	VUA005000001_0722_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/761	761	762.jpg	/bis/image/762.jpg	1
XP.05092_049 (NT)	2,18E+11	VUA005000001_0723_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/762	762	763.jpg	/bis/image/763.jpg	1
XP.05092_050 (NT)	2,18E+11	VUA005000001_0724_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/763	763	764.jpg	/bis/image/764.jpg	1
XP.05092_050a (NT)	2,18E+11	VUA005000001_0725_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/764	764	765.jpg	/bis/image/765.jpg	1
XP.05092_050b (NT)	2,18E+11	VUA005000001_0726_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/765	765	766.jpg	/bis/image/766.jpg	1
XP.05092_050c (NT)	2,18E+11	VUA005000001_0727_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/766	766	767.jpg	/bis/image/767.jpg	1
XP.05092_050d (NT)	2,18E+11	VUA005000001_0728_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/767	767	768.jpg	/bis/image/768.jpg	1
XP.05092_051 (NT)	2,18E+11	VUA005000001_0729_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/768	768	769.jpg	/bis/image/769.jpg	1
XP.05092_052 (NT)	2,18E+11	VUA005000001_0730_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/769	769	770.jpg	/bis/image/770.jpg	1
XP.05092_052a (NT)	2,18E+11	VUA005000001_0731_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/770	770	771.jpg	/bis/image/771.jpg	1
XP.05092_052b (NT)	2,18E+11	VUA005000001_0732_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/771	771	772.jpg	/bis/image/772.jpg	1
XP.05092_053 (NT)	2,18E+11	VUA005000001_0733_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/772	772	773.jpg	/bis/image/773.jpg	1
XP.05092_054 (NT)	2,18E+11	VUA005000001_0734_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/773	773	774.jpg	/bis/image/774.jpg	1
XP.05092_054a (NT)	2,18E+11	VUA005000001_0735_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/774	774	775.jpg	/bis/image/775.jpg	1
XP.05092_054b (NT)	2,18E+11	VUA005000001_0736_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/775	775	776.jpg	/bis/image/776.jpg	1
XP.05092_055 (NT)	2,18E+11	VUA005000001_0737_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/776	776	777.jpg	/bis/image/777.jpg	1
XP.05092_056 (NT)	2,18E+11	VUA005000001_0738_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/777	777	778.jpg	/bis/image/778.jpg	1
XP.05092_056a (NT)	2,18E+11	VUA005000001_0739_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/778	778	779.jpg	/bis/image/779.jpg	1
XP.05092_056b (NT)	2,18E+11	VUA005000001_0740_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/779	779	780.jpg	/bis/image/780.jpg	1
XP.05092_057 (NT)	2,18E+11	VUA005000001_0741_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/780	780	781.jpg	/bis/image/781.jpg	1
XP.05092_058 (NT)	2,18E+11	VUA005000001_0742_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/781	781	782.jpg	/bis/image/782.jpg	1
XP.05092_058a (NT)	2,18E+11	VUA005000001_0743_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/782	782	783.jpg	/bis/image/783.jpg	1
XP.05092_058b (NT)	2,18E+11	VUA005000001_0744_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/783	783	784.jpg	/bis/image/784.jpg	1
XP.05092_059 (NT)	2,18E+11	VUA005000001_0745_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/784	784	785.jpg	/bis/image/785.jpg	1
XP.05092_060 (NT)	2,18E+11	VUA005000001_0746_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/785	785	786.jpg	/bis/image/786.jpg	1
XP.05092_060a (NT)	2,18E+11	VUA005000001_0747_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/786	786	787.jpg	/bis/image/787.jpg	1
XP.05092_060b (NT)	2,18E+11	VUA005000001_0748_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/787	787	788.jpg	/bis/image/788.jpg	1
XP.05092_061 (NT)	2,18E+11	VUA005000001_0749_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/788	788	789.jpg	/bis/image/789.jpg	1
XP.05092_062 (NT)	2,18E+11	VUA005000001_0750_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/789	789	790.jpg	/bis/image/790.jpg	1
XP.05092_062a (NT)	2,18E+11	VUA005000001_0751_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/790	790	791.jpg	/bis/image/791.jpg	1
XP.05092_062b (NT)	2,18E+11	VUA005000001_0752_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/791	791	792.jpg	/bis/image/792.jpg	1
XP.05092_063 (NT)	2,18E+11	VUA005000001_0753_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/792	792	793.jpg	/bis/image/793.jpg	1
XP.05092_064 (NT)	2,18E+11	VUA005000001_0754_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/793	793	794.jpg	/bis/image/794.jpg	1
XP.05092_064a (NT)	2,18E+11	VUA005000001_0755_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/794	794	795.jpg	/bis/image/795.jpg	1
XP.05092_064b (NT)	2,18E+11	VUA005000001_0756_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/795	795	796.jpg	/bis/image/796.jpg	1
XP.05092_065 (NT)	2,18E+11	VUA005000001_0757_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/796	796	797.jpg	/bis/image/797.jpg	1
XP.05092_066 (NT)	2,18E+11	VUA005000001_0758_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/797	797	798.jpg	/bis/image/798.jpg	1
XP.05092_066a (NT)	2,18E+11	VUA005000001_0759_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/798	798	799.jpg	/bis/image/799.jpg	1
XP.05092_066b (NT)	2,18E+11	VUA005000001_0760_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/799	799	800.jpg	/bis/image/800.jpg	1
